OBJECTID.x,Shape,FID_ACS_2016_5YR_BG_06_CALIFORNI3,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,GEOID_Data,BG_area_acres,FID_DAC_Place_2010_2014,Place ID Number,DACP_name,DACP_population,DACP_households,DACP_MHI,DACP_area_a,Shape_Length,Shape_Area,BG_DACP_int_a_,Area_weight,Total_population_e,NotHispanic_White_pop_e,Hispanic_or_Latino_population_e,Not_Hispanic_or_Latino_pop_e,Pop_weight
2713,Polygon,10711,6,37,604100,1,60376041001,Block Group 1,G5030,S,149296,0,33.8859598,-118.3463422,15000US060376041001,53.670229,96,640886,Lawndale city,33155,9597,48376,1838.156285,1896.551393,217195.7117,53.670229,1,1566,81,1066,500,21.17177522
2714,Polygon,10712,6,37,604100,3,60376041003,Block Group 3,G5030,S,229737,0,33.8839938,-118.3498625,15000US060376041003,82.58222,96,640886,Lawndale city,33155,9597,48376,1838.156285,3196.409521,334198.3857,82.58222,1,910,65,771,139,36.43406593
2715,Polygon,10713,6,37,604100,4,60376041004,Block Group 4,G5030,S,296144,0,33.8780906,-118.3471556,15000US060376041004,106.439923,96,640886,Lawndale city,33155,9597,48376,1838.156285,3643.865165,430747.0878,106.439923,1,1982,447,706,1276,16.72805247
2716,Polygon,10714,6,37,604100,5,60376041005,Block Group 5,G5030,S,206416,0,33.8795085,-118.350674,15000US060376041005,74.192324,96,640886,Lawndale city,33155,9597,48376,1838.156285,2294.488289,300245.6818,74.192324,1,1807,394,1164,643,18.34809076
2772,Polygon,11051,6,37,604001,3,60376040013,Block Group 3,G5030,S,110910,0,33.8823205,-118.3600759,15000US060376040013,39.866727,96,640886,Lawndale city,33155,9597,48376,1838.156285,1729.327546,161334.9222,39.866727,1,965,221,614,351,34.35751295
2777,Polygon,11155,6,37,604002,4,60376040024,Block Group 4,G5030,S,111801,0,33.8786352,-118.3593146,15000US060376040024,40.183775,96,640886,Lawndale city,33155,9597,48376,1838.156285,1762.937523,162617.9691,40.183775,1,412,152,196,216,80.47330097
3235,Polygon,12867,6,37,604002,2,60376040022,Block Group 2,G5030,S,231830,0,33.8748563,-118.3557891,15000US060376040022,83.318273,96,640886,Lawndale city,33155,9597,48376,1838.156285,2316.427647,337177.0874,83.318273,1,2192,390,1222,970,15.1254562
3236,Polygon,12868,6,37,604002,3,60376040023,Block Group 3,G5030,S,116930,0,33.8751765,-118.3600808,15000US060376040023,42.023884,96,640886,Lawndale city,33155,9597,48376,1838.156285,1805.978624,170064.6234,42.023884,1,1021,194,551,470,32.47306562
3352,Polygon,13272,6,37,604001,2,60376040012,Block Group 2,G5030,S,225045,0,33.8818513,-118.3555958,15000US060376040012,80.891925,96,640886,Lawndale city,33155,9597,48376,1838.156285,2360.39501,327358.0048,80.891925,1,1581,423,833,748,20.97090449
3411,Polygon,13693,6,37,604002,1,60376040021,Block Group 1,G5030,S,190111,0,33.8783972,-118.3549793,15000US060376040021,68.329456,96,640886,Lawndale city,33155,9597,48376,1838.156285,2113.723501,276519.4984,68.329456,1,1230,162,853,377,26.95528455
5352,Polygon,21236,6,37,603801,3,60376038013,Block Group 3,G5030,S,160372,0,33.8973632,-118.3481032,15000US060376038013,57.666146,96,640886,Lawndale city,33155,9597,48376,1838.156285,2390.528662,233366.6138,57.666146,1,1445,173,1058,387,22.94463668
5376,Polygon,21393,6,37,603900,5,60376039005,Block Group 5,G5030,S,158749,0,33.8932338,-118.3585475,15000US060376039005,57.077172,96,640886,Lawndale city,33155,9597,48376,1838.156285,1980.781463,230983.1208,57.077172,1,954,100,828,126,34.75366876
547,Polygon,3003,6,45,10200,5,60450102005,Block Group 5,G5030,S,13899848,172272,39.662256,-123.4950147,15000US060450102005,5876.569161,996,640928,Laytonville CDP,1227,474,31190,5876.569161,23096.15578,23781631.65,5876.569161,1,1265,737,177,1088,0.969960474
1086,Polygon,4751,6,47,1902,1,60470019021,Block Group 1,G5030,S,3205846,0,37.2321981,-120.254327,15000US060470019021,1251.924545,1000,641040,Le Grand CDP,1823,509,38625,1153.160137,9510.703341,3625485.609,895.877004,0.71559984,1734,178,1528,206,1.051326413
2734,Polygon,10857,6,47,1902,2,60470019022,Block Group 2,G5030,S,288316141,0,37.2233559,-120.2252142,15000US060470019022,112564.9108,1000,641040,Le Grand CDP,1823,509,38625,1153.160137,4090.657518,1041187.899,257.283133,0.002285642,644,363,248,396,2.830745342
1022,Polygon,4572,6,51,102,4,60510001024,Block Group 4,G5030,S,1311803915,158125449,38.0186456,-119.0597265,15000US060510001024,586341.6975,998,640998,Lee Vining CDP,234,32,0,5382.56026,26522.56396,21782448.56,5382.56026,0.009179904,500,428,61,439,0.468
556,Polygon,3023,6,45,10200,2,60450102002,Block Group 2,G5030,S,536056069,1954,39.880774,-123.6962498,15000US060450102002,225239.0917,999,641026,Leggett CDP,54,26,43571,2940.794135,27073.1823,11900971.63,2940.794135,0.013056322,679,509,133,546,0.079528719
309,Polygon,1417,6,107,100,4,61070001004,Block Group 4,G5030,S,323271170,84679,36.3234358,-118.940728,15000US061070001004,123325.4182,1001,641110,Lemon Cove CDP,214,99,34875,824.698169,4371.273858,409799.2818,101.263608,8.21E-04,1181,971,139,1042,0.181202371
5283,Polygon,21003,6,107,1400,2,61070014002,Block Group 2,G5030,S,30539752,0,36.3444688,-119.1249575,15000US061070014002,11660.14946,1001,641110,Lemon Cove CDP,214,99,34875,824.698169,9704.21109,2927635.8,723.434561,0.062043335,769,666,93,676,0.278283485
1506,Polygon,6578,6,67,4601,2,60670046012,Block Group 2,G5030,S,412519,0,38.5221398,-121.4452401,15000US060670046012,166.788223,1002,641142,Lemon Hill CDP,12767,3991,27101,1703.074129,3390.175165,635492.0307,157.033501,0.941514324,2118,337,550,1568,6.027856468
1507,Polygon,6579,6,67,4601,3,60670046013,Block Group 3,G5030,S,237888,0,38.5177976,-121.4521855,15000US060670046013,96.169624,1002,641142,Lemon Hill CDP,12767,3991,27101,1703.074129,2536.477587,389184.6593,96.169624,1,1167,257,224,943,10.94001714
1508,Polygon,6580,6,67,4601,4,60670046014,Block Group 4,G5030,S,355732,0,38.5176136,-121.4441031,15000US060670046014,143.809378,1002,641142,Lemon Hill CDP,12767,3991,27101,1703.074129,3128.641879,467773.717,115.589403,0.803768187,1086,53,523,563,11.75598527
1509,Polygon,6581,6,67,4602,1,60670046021,Block Group 1,G5030,S,551390,0,38.5204869,-121.4585475,15000US060670046021,222.925395,1002,641142,Lemon Hill CDP,12767,3991,27101,1703.074129,4013.985631,902147.0648,222.925395,1,2061,535,1031,1030,6.194565745
1510,Polygon,6582,6,67,4602,2,60670046022,Block Group 2,G5030,S,275338,0,38.5201068,-121.4632183,15000US060670046022,111.317252,1002,641142,Lemon Hill CDP,12767,3991,27101,1703.074129,3511.692738,450484.9379,111.317252,1,728,219,172,556,17.53708791
2555,Polygon,9982,6,67,4501,1,60670045011,Block Group 1,G5030,S,1111436,0,38.5175568,-121.4735463,15000US060670045011,449.313949,1002,641142,Lemon Hill CDP,12767,3991,27101,1703.074129,3955.689115,925043.5119,228.58323,0.508738334,1745,91,1159,586,7.316332378
2556,Polygon,9983,6,67,4501,2,60670045012,Block Group 2,G5030,S,691059,0,38.5187871,-121.4673571,15000US060670045012,279.379077,1002,641142,Lemon Hill CDP,12767,3991,27101,1703.074129,7482.43609,736006.9054,181.871267,0.650983849,1491,47,678,813,8.562709591
2559,Polygon,9986,6,67,4601,1,60670046011,Block Group 1,G5030,S,308747,0,38.5222776,-121.4522763,15000US060670046011,124.831744,1002,641142,Lemon Hill CDP,12767,3991,27101,1703.074129,2905.426921,505176.1459,124.831744,1,1118,251,477,641,11.41949911
2560,Polygon,9997,6,67,4601,5,60670046015,Block Group 5,G5030,S,952866,0,38.5130723,-121.4462862,15000US060670046015,385.161597,1002,641142,Lemon Hill CDP,12767,3991,27101,1703.074129,4600.717413,1079247.826,266.687946,0.692405339,2372,483,984,1388,5.38237774
2561,Polygon,9998,6,67,4602,3,60670046023,Block Group 3,G5030,S,4.90E+05,0,38.513105,-121.459976,15000US060670046023,198.064768,1002,641142,Lemon Hill CDP,12767,3991,27101,1703.074129,3614.386155,801539.6774,198.064768,1,2142,339,1350,792,5.96031746
5,Polygon,8,6,31,300,2,60310003002,Block Group 2,G5030,S,2266983,0,36.2590989,-119.8902902,15000US060310003002,863.307307,1003,641166,Lemoore Station CDP,6913,1584,44632,4148.762905,10290.334,3493680.718,863.307307,1,3258,1524,858,2400,2.121853898
177,Polygon,659,6,31,300,1,60310003001,Block Group 1,G5030,S,67872830,189883,36.3176676,-119.9274819,15000US060310003001,25955.76293,1003,641166,Lemoore Station CDP,6913,1584,44632,4148.762905,22336.1998,13295767.09,3285.455599,0.126579042,3286,1660,601,2685,2.103773585
2578,Polygon,10093,6,37,601700,3,60376017003,Block Group 3,G5030,S,202909,0,33.9351188,-118.3487106,15000US060376017003,73.025773,1004,641180,Lennox CDP,22039,5362,36573,1019.163765,2309.96792,227382.0235,56.187322,0.769417696,1371,23,1131,240,16.07512764
2631,Polygon,10543,6,37,601501,2,60376015012,Block Group 2,G5030,S,230741,0,33.9436724,-118.3666203,15000US060376015012,83.058292,1004,641180,Lennox CDP,22039,5362,36573,1019.163765,2450.787668,196689.2859,48.602981,0.585167114,2508,59,1935,573,8.787480064
2632,Polygon,10544,6,37,601502,1,60376015021,Block Group 1,G5030,S,242382,0,33.940011,-118.3602208,15000US060376015021,87.241625,1004,641180,Lennox CDP,22039,5362,36573,1019.163765,2426.097768,353054.3304,87.241625,1,3008,52,2763,245,7.326795213
2633,Polygon,10545,6,37,601502,2,60376015022,Block Group 2,G5030,S,248415,0,33.9401515,-118.3668623,15000US060376015022,89.413874,1004,641180,Lennox CDP,22039,5362,36573,1019.163765,2778.22645,361845.1084,89.413874,1,1048,49,999,49,21.02958015
2635,Polygon,10546,6,37,601600,1,60376016001,Block Group 1,G5030,S,178387,0,33.9355188,-118.3585664,15000US060376016001,64.201304,1004,641180,Lennox CDP,22039,5362,36573,1019.163765,2137.02917,253986.3661,62.761398,0.977572013,892,0,853,39,24.7073991
2637,Polygon,10547,6,37,601600,3,60376016003,Block Group 3,G5030,S,555740,0,33.9343602,-118.3662747,15000US060376016003,200.003267,1004,641180,Lennox CDP,22039,5362,36573,1019.163765,3888.679107,802212.1883,198.230949,0.991138555,1473,55,1267,206,14.96198235
2639,Polygon,10548,6,37,601700,1,60376017001,Block Group 1,G5030,S,117470,0,33.9355204,-118.3513851,15000US060376017001,42.276872,1004,641180,Lennox CDP,22039,5362,36573,1019.163765,1800.355208,155988.2707,38.545541,0.911740608,454,0,454,0,48.54405286
2642,Polygon,10549,6,37,601700,2,60376017002,Block Group 2,G5030,S,238838,0,33.9346273,-118.3454936,15000US060376017002,85.954382,1004,641180,Lennox CDP,22039,5362,36573,1019.163765,2083.653463,146882.7255,36.295512,0.422264824,1887,51,1630,257,11.67938527
2644,Polygon,10550,6,37,601700,4,60376017004,Block Group 4,G5030,S,221664,0,33.9357781,-118.3547366,15000US060376017004,79.776362,1004,641180,Lennox CDP,22039,5362,36573,1019.163765,2651.047158,272145.6313,67.24865,0.842964611,1798,56,1691,107,12.25750834
2646,Polygon,10551,6,37,601801,1,60376018011,Block Group 1,G5030,S,321673,0,33.943637,-118.3482134,15000US060376018011,115.790505,1004,641180,Lennox CDP,22039,5362,36573,1019.163765,2044.906872,98642.29071,24.375041,0.210509843,2392,13,2320,72,9.213628763
2647,Polygon,10552,6,37,601802,2,60376018022,Block Group 2,G5030,S,165501,0,33.9400094,-118.354733,15000US060376018022,59.5695,1004,641180,Lennox CDP,22039,5362,36573,1019.163765,1964.054884,241069.2137,59.5695,1,1470,24,1438,32,14.99251701
2821,Polygon,11352,6,37,601801,2,60376018012,Block Group 2,G5030,S,165050,0,33.9436332,-118.3547376,15000US060376018012,59.411941,1004,641180,Lennox CDP,22039,5362,36573,1019.163765,1234.215342,86078.26187,21.270402,0.358015605,1158,4,1124,34,19.03195164
4534,Polygon,17319,6,37,601600,2,60376016002,Block Group 2,G5030,S,178317,0,33.9354513,-118.3615966,15000US060376016002,64.176222,1004,641180,Lennox CDP,22039,5362,36573,1019.163765,2537.032572,243546.651,60.181688,0.937756791,1991,0,1991,0,11.0693119
4588,Polygon,17543,6,37,601802,1,60376018021,Block Group 1,G5030,S,318601,0,33.9400123,-118.3481976,15000US060376018021,114.674929,1004,641180,Lennox CDP,22039,5362,36573,1019.163765,2775.329681,428272.3441,105.828401,0.922855605,2654,33,2614,40,8.304069329
5454,Polygon,21790,6,37,601501,1,60376015011,Block Group 1,G5030,S,242386,0,33.9436313,-118.3602293,15000US060376015011,87.250259,1004,641180,Lennox CDP,22039,5362,36573,1019.163765,2358.986699,256614.7367,63.410882,0.726770129,1474,62,1396,78,14.95183175
940,Polygon,4311,6,71,9400,1,60710094001,Block Group 1,G5030,S,7611337,0,34.8956745,-117.0620954,15000US060710094001,2802.336453,1005,641194,Lenwood CDP,3153,1042,42727,2110.287064,1374.81987,19252.39471,4.75737,0.001697644,1702,319,848,854,1.852526439
2471,Polygon,9681,6,71,11800,3,60710118003,Block Group 3,G5030,S,7280760,0,34.8770443,-117.0838041,15000US060710118003,2679.425525,1005,641194,Lenwood CDP,3153,1042,42727,2110.287064,4203.873307,978913.4698,241.894786,0.0902786,2885,922,1901,984,1.092894281
4490,Polygon,17157,6,71,11800,1,60710118001,Block Group 1,G5030,S,20084181,0,34.8726854,-117.1403995,15000US060710118001,7390.498078,1005,641194,Lenwood CDP,3153,1042,42727,2110.287064,10992.40535,6070586.693,1500.07464,0.202973416,1479,487,420,1059,2.131845842
4740,Polygon,18509,6,71,11800,2,60710118002,Block Group 2,G5030,S,67765755,0,34.8238263,-117.1505469,15000US060710118002,24906.84075,1005,641194,Lenwood CDP,3153,1042,42727,2110.287064,8698.258424,1471276.2,363.560267,0.014596804,1084,517,439,645,2.908671587
1693,Polygon,7082,6,105,101,1,61050001011,Block Group 1,G5030,S,836224061,66491751,41.0171618,-122.6402253,15000US061050001011,392176.3922,1007,641278,Lewiston CDP,1480,590,33929,22300.94626,12086.46716,5615939.521,1387.728878,0.003538532,453,386,7,446,3.267108168
2273,Polygon,8850,6,105,101,2,61050001012,Block Group 2,G5030,S,473466349,0,40.5791997,-122.8638148,15000US061050001012,203030.8903,1007,641278,Lewiston CDP,1480,590,33929,22300.94626,45008.2201,60381277.87,14920.5387,0.073489008,1420,1301,33,1387,1.042253521
2280,Polygon,8854,6,105,102,1,61050001021,Block Group 1,G5030,S,1114941058,1461374,41.0094786,-122.8215055,15000US061050001021,485169.4064,1007,641278,Lewiston CDP,1480,590,33929,22300.94626,30721.29025,24251510.22,5992.678685,0.012351724,1518,1307,37,1481,0.974967062
3536,Polygon,14130,6,49,300,3,60490003003,Block Group 3,G5030,S,1764291957,20887961,41.339613,-120.5034712,15000US060490003003,783238.1768,1009,641390,Likely CDP,31,15,0,1509.995194,16641.70569,6110733.748,1509.995194,0.001927888,664,469,137,527,0.046686747
55,Polygon,140,6,115,40901,2,61150409012,Block Group 2,G5030,S,64485746,0,39.1055046,-121.4867626,15000US061150409012,26499.60115,1011,641572,Linda CDP,18634,5869,36063,9146.576552,14286.63494,9233433.284,2281.631054,0.086100581,1259,538,401,858,14.80063542
92,Polygon,259,6,115,40303,1,61150403031,Block Group 1,G5030,S,4608620,0,39.1202768,-121.541828,15000US061150403031,1894.641831,1011,641572,Linda CDP,18634,5869,36063,9146.576552,14032.43437,7667343.46,1894.641831,1,6013,2761,1717,4296,3.09895227
1978,Polygon,7919,6,115,40302,1,61150403021,Block Group 1,G5030,S,2847685,53189,39.1277345,-121.5692415,15000US061150403021,1192.771816,1011,641572,Linda CDP,18634,5869,36063,9146.576552,12278.48944,4025503.83,994.723659,0.833959728,2247,895,880,1367,8.292834891
1979,Polygon,7920,6,115,40303,2,61150403032,Block Group 2,G5030,S,520071,0,39.1245969,-121.5469361,15000US061150403032,213.831089,1011,641572,Linda CDP,18634,5869,36063,9146.576552,3653.27176,865343.7154,213.831089,1,1474,532,508,966,12.64179104
3324,Polygon,13144,6,115,40901,1,61150409011,Block Group 1,G5030,S,198823776,4484791,39.1570528,-121.3701062,15000US061150409011,83670.68647,1011,641572,Linda CDP,18634,5869,36063,9146.576552,8280.980177,3237958.988,800.117091,0.009562693,1851,1515,205,1646,10.06699082
4029,Polygon,15336,6,115,40301,1,61150403011,Block Group 1,G5030,S,2713842,0,39.1329043,-121.5380858,15000US061150403011,1116.079538,1011,641572,Linda CDP,18634,5869,36063,9146.576552,10860.05633,4516613.648,1116.079538,1,3298,1264,1122,2176,5.650090964
4187,Polygon,15760,6,115,40400,1,61150404001,Block Group 1,G5030,S,1173085,0,39.1206976,-121.5825375,15000US061150404001,482.270754,1011,641572,Linda CDP,18634,5869,36063,9146.576552,6857.882786,1951680.497,482.270754,1,1697,723,827,870,10.98055392
4188,Polygon,15788,6,115,40400,2,61150404002,Block Group 2,G5030,S,887874,0,39.1179717,-121.5730933,15000US061150404002,364.988457,1011,641572,Linda CDP,18634,5869,36063,9146.576552,5584.811908,1477055.879,364.988457,1,1538,832,563,975,12.11573472
4190,Polygon,15789,6,115,40400,3,61150404003,Block Group 3,G5030,S,16161423,361813,39.0966096,-121.5822309,15000US061150404003,6788.314214,1011,641572,Linda CDP,18634,5869,36063,9146.576552,11731.64077,4039948.762,998.29308,0.147060529,1824,668,616,1208,10.21600877
3073,Polygon,12309,6,107,1400,5,61070014005,Block Group 5,G5030,S,19189310,0,36.3458768,-119.0878616,15000US061070014005,7323.736519,1012,641656,Lindcove CDP,520,148,45625,674.76716,6994.72189,2730685.815,674.76716,0.092134276,706,263,410,296,0.736543909
323,Polygon,1422,6,107,2500,2,61070025002,Block Group 2,G5030,S,65789501,0,36.182521,-119.1200113,15000US061070025002,25005.10392,416,641712,Lindsay city,12688,3245,30198,2570.485816,1047.234048,10280.58117,2.540387,1.02E-04,892,461,418,474,14.22421525
1585,Polygon,6749,6,107,2800,2,61070028002,Block Group 2,G5030,S,4983591,0,36.1940181,-119.1002187,15000US061070028002,1894.703086,416,641712,Lindsay city,12688,3245,30198,2570.485816,6714.780985,1202581.132,297.164269,0.156839492,1414,157,1248,166,8.973125884
1587,Polygon,6751,6,107,2601,2,61070026012,Block Group 2,G5030,S,381513,0,36.2066024,-119.0974021,15000US061070026012,145.093077,416,641712,Lindsay city,12688,3245,30198,2570.485816,3126.199116,587170.85,145.093077,1,898,33,865,33,14.12917595
1588,Polygon,6752,6,107,2602,2,61070026022,Block Group 2,G5030,S,644036,0,36.2072154,-119.0780381,15000US061070026022,244.936557,416,641712,Lindsay city,12688,3245,30198,2570.485816,3971.804148,991223.0798,244.936557,1,1390,156,1234,156,9.128057554
1589,Polygon,6753,6,107,2602,5,61070026025,Block Group 5,G5030,S,219193,0,36.2125622,-119.0766689,15000US061070026025,83.374259,416,641712,Lindsay city,12688,3245,30198,2570.485816,1977.983615,15689.89687,3.877058,0.046501859,861,123,728,133,14.73635308
1590,Polygon,6754,6,107,2800,1,61070028001,Block Group 1,G5030,S,2408252,0,36.196668,-119.0813922,15000US061070028001,915.649736,416,641712,Lindsay city,12688,3245,30198,2570.485816,6391.556368,1635350.384,404.10388,0.441330199,2235,266,1741,494,5.676957494
3047,Polygon,12270,6,107,2601,1,61070026011,Block Group 1,G5030,S,377879,0,36.2080386,-119.0917471,15000US061070026011,143.715854,416,641712,Lindsay city,12688,3245,30198,2570.485816,3138.417235,581597.4272,143.715854,1,1672,17,1635,37,7.588516746
3081,Polygon,12323,6,107,2500,4,61070025004,Block Group 4,G5030,S,5787402,0,36.2261375,-119.089665,15000US061070025004,2201.792284,416,641712,Lindsay city,12688,3245,30198,2570.485816,5997.860255,627829.8502,155.140135,0.070460841,1768,315,1453,315,7.176470588
3107,Polygon,12435,6,107,2602,4,61070026024,Block Group 4,G5030,S,434980,0,36.2068774,-119.085653,15000US061070026024,165.428143,416,641712,Lindsay city,12688,3245,30198,2570.485816,3592.981406,669463.9434,165.428143,1,1540,115,1425,115,8.238961039
5177,Polygon,20455,6,107,2601,3,61070026013,Block Group 3,G5030,S,4929245,0,36.2146817,-119.1060539,15000US061070026013,1875.022555,416,641712,Lindsay city,12688,3245,30198,2570.485816,10768.086,2518484.472,622.331066,0.331905909,2125,206,1809,316,5.970823529
5178,Polygon,20456,6,107,2602,1,61070026021,Block Group 1,G5030,S,649707,0,36.2169321,-119.07814,15000US061070026021,247.153743,416,641712,Lindsay city,12688,3245,30198,2570.485816,4970.520199,508413.7043,125.631762,0.50831422,922,74,707,215,13.76138829
5179,Polygon,20457,6,107,2602,3,61070026023,Block Group 3,G5030,S,922138,0,36.215842,-119.0861386,15000US061070026023,350.779249,416,641712,Lindsay city,12688,3245,30198,2570.485816,6478.040674,1054301.711,260.523626,0.742699652,857,282,555,302,14.80513419
248,Polygon,1099,6,107,1602,1,61070016021,Block Group 1,G5030,S,3232940,0,36.305241,-119.2316408,15000US061070016021,1232.598721,1014,641740,Linnell Camp CDP,561,164,20556,115.67369,2919.912673,468114.8155,115.67369,0.093845376,840,22,802,38,0.667857143
2757,Polygon,11000,6,63,202,2,60630002022,Block Group 2,G5030,S,1123472857,14350461,39.8236726,-121.0977801,15000US060630002022,477018.2341,1016,641789,Little Grass Valley CDP,0,0,0,10831.75174,53399.15294,43834544.09,10831.75174,0.022707207,498,437,43,455,0
4214,Polygon,15954,6,45,11002,2,60450110022,Block Group 2,G5030,S,157472686,2757177,39.3053579,-123.6833962,15000US060450110022,66226.66777,1017,641866,Little River CDP,38,18,0,1788.289528,10173.22078,1875273.137,463.390084,0.006997032,719,658,0,719,0.052851182
4216,Polygon,15956,6,45,11001,1,60450110011,Block Group 1,G5030,S,201440115,11422425,39.1633261,-123.6926693,15000US060450110011,87639.16987,1017,641866,Little River CDP,38,18,0,1788.289528,11772.84031,5361677.827,1324.899445,0.015117663,1799,1496,136,1663,0.021122846
1752,Polygon,7327,6,37,910002,2,60379100022,Block Group 2,G5030,S,3706376,3763,34.5311322,-117.9646714,15000US060379100022,1354.145343,1018,641880,Littlerock CDP,2040,465,39745,1743.068081,5692.202661,1828877.778,451.925541,0.333734886,2469,998,1096,1373,0.826245443
1753,Polygon,7328,6,37,910002,3,60379100023,Block Group 3,G5030,S,5058453,398,34.5319645,-117.9859128,15000US060379100023,1846.331741,1018,641880,Littlerock CDP,2040,465,39745,1743.068081,9858.383628,3046854.611,752.894171,0.407778383,2024,224,1498,526,1.007905138
1810,Polygon,7561,6,37,911001,1,60379110011,Block Group 1,G5030,S,42674732,286466,34.4955324,-117.8987818,15000US060379110011,15666.09142,1018,641880,Littlerock CDP,2040,465,39745,1743.068081,4954.526822,717207.3522,177.225796,0.0113127,1599,871,617,982,1.275797373
2794,Polygon,11269,6,37,911001,3,60379110013,Block Group 3,G5030,S,90922390,262308,34.4560847,-117.9131247,15000US060379110013,33226.94761,1018,641880,Littlerock CDP,2040,465,39745,1743.068081,5903.895106,1096540.539,270.961068,0.008154859,1841,923,790,1051,1.108093427
2983,Polygon,11885,6,37,910002,1,60379100021,Block Group 1,G5030,S,63712788,229558,34.5334047,-117.901065,15000US060379100021,23339.32558,1018,641880,Littlerock CDP,2040,465,39745,1743.068081,2481.699162,364165.424,89.987236,0.003855606,2858,1004,1489,1369,0.713785864
5374,Polygon,21384,6,37,910706,1,60379107061,Block Group 1,G5030,S,20974924,137079,34.5534723,-117.9994644,15000US060379107061,7709.498999,1018,641880,Littlerock CDP,2040,465,39745,1743.068081,102.267432,300.554884,0.074269,9.63E-06,6296,353,4547,1749,0.324015248
2717,Polygon,10786,6,101,50701,1,61010507011,Block Group 1,G5030,S,15533647,83010,39.2789355,-121.6400191,15000US061010507011,6449.043445,84,641936,Live Oak city,8500,2405,42349,3338.033131,17629.0571,5305446.119,1311.004287,0.203286627,2304,820,1199,1105,3.689236111
2718,Polygon,10787,6,101,50702,2,61010507022,Block Group 2,G5030,S,32404367,387595,39.2295585,-121.6522486,15000US061010507022,13522.34874,84,641936,Live Oak city,8500,2405,42349,3338.033131,13572.68069,2370311.124,585.716634,0.043314711,2177,822,901,1276,3.904455673
3408,Polygon,13641,6,101,50702,1,61010507021,Block Group 1,G5030,S,1103194,0,39.2676557,-121.6640114,15000US061010507021,455.423932,84,641936,Live Oak city,8500,2405,42349,3338.033131,6743.344741,1638000.691,404.758786,0.888751683,3129,709,2018,1111,2.716522851
5086,Polygon,19915,6,101,50701,2,61010507012,Block Group 2,G5030,S,7700821,0,39.2905595,-121.6737823,15000US061010507012,3181.129935,84,641936,Live Oak city,8500,2405,42349,3338.033131,12825.14935,4194782.881,1036.553424,0.325844415,1974,659,1107,867,4.30597771
1003,Polygon,4484,6,77,4704,3,60770047043,Block Group 3,G5030,S,29309161,211332,38.1255586,-121.1865434,15000US060770047043,11806.82838,1020,642104,Lockeford CDP,3172,1254,45698,8694.137252,14549.41373,13091108.78,3234.883429,0.273984115,1338,968,357,981,2.370702541
4318,Polygon,16362,6,77,4701,1,60770047011,Block Group 1,G5030,S,7721252,24339,38.1615164,-121.1664965,15000US060770047011,3101.042719,1020,642104,Lockeford CDP,3172,1254,45698,8694.137252,17680.11763,12549474.64,3101.042719,1,977,403,508,469,3.24667349
4364,Polygon,16586,6,77,4701,2,60770047012,Block Group 2,G5030,S,5890655,0,38.1606765,-121.1365313,15000US060770047012,2358.211104,1020,642104,Lockeford CDP,3172,1254,45698,8694.137252,16999.17396,9543341.75,2358.211104,1,1905,1329,431,1474,1.665091864
1005,Polygon,4486,6,77,4404,2,60770044042,Block Group 2,G5030,S,255843,0,38.1279664,-121.2628655,15000US060770044042,102.330823,248,642202,Lodi city,63158,21988,48662,14381.52758,2644.925797,414118.1491,102.330823,1,1270,337,707,563,49.73070866
1010,Polygon,4495,6,77,4105,3,60770041053,Block Group 3,G5030,S,552413,0,38.1476503,-121.3065992,15000US060770041053,221.06991,248,642202,Lodi city,63158,21988,48662,14381.52758,5021.009875,894638.1832,221.06991,1,1080,822,223,857,58.47962963
1011,Polygon,4506,6,77,4106,1,60770041061,Block Group 1,G5030,S,34873207,13935,38.0947086,-121.3399402,15000US060770041061,13940.23536,248,642202,Lodi city,63158,21988,48662,14381.52758,6755.340901,2086142.798,515.497112,0.036979082,693,434,224,469,91.13708514
1013,Polygon,4507,6,77,4201,3,60770042013,Block Group 3,G5030,S,813040,0,38.1409616,-121.3020943,15000US060770042013,325.311927,248,642202,Lodi city,63158,21988,48662,14381.52758,4551.380414,1316490.662,325.311927,1,1665,1054,448,1217,37.93273273
1014,Polygon,4508,6,77,4307,3,60770043073,Block Group 3,G5030,S,309060,0,38.1038268,-121.2864323,15000US060770043073,123.535827,248,642202,Lodi city,63158,21988,48662,14381.52758,4086.681366,499931.7552,123.535827,1,768,217,402,366,82.23697917
1661,Polygon,7028,6,77,4201,5,60770042015,Block Group 5,G5030,S,569994,0,38.1332209,-121.3021487,15000US060770042015,228.016499,248,642202,Lodi city,63158,21988,48662,14381.52758,3900.489564,922750.0324,228.016499,1,990,475,480,510,63.7959596
1663,Polygon,7033,6,77,4307,1,60770043071,Block Group 1,G5030,S,855729,0,38.1117185,-121.2847388,15000US060770043071,342.120264,248,642202,Lodi city,63158,21988,48662,14381.52758,4795.776561,1384511.589,342.120264,1,1476,1026,148,1328,42.7899729
1678,Polygon,7052,6,77,4308,2,60770043082,Block Group 2,G5030,S,423690,0,38.111729,-121.275982,15000US060770043082,169.391055,248,642202,Lodi city,63158,21988,48662,14381.52758,3489.473063,685501.2803,169.391055,1,2999,451,2314,685,21.05968656
