OBJECTID,Shape,FID_ACS_2016_5YR_BG_06_CALIFORNI3,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,GEOID_Data,BG_area_acres,FID_DAC_Place_2010_2014,Place ID Number,DACP_name,DACP_population,DACP_households,DACP_MHI,DACP_area_a,Shape_Length,Shape_Area,BG_DACP_int_a_,Area_weight
1452,Polygon,6377,6,67,6102,1,60670061021,Block Group 1,G5030,S,357313,0,38.6160006,-121.3968192,15000US060670061021,144.841397,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,3782.566291,586152.3357,144.841397,1
1453,Polygon,6384,6,67,6003,2,60670060032,Block Group 2,G5030,S,775993,0,38.631468,-121.3756331,15000US060670060032,314.693505,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,5001.832893,1273519.432,314.693505,1
1464,Polygon,6400,6,67,5901,1,60670059011,Block Group 1,G5030,S,1085016,0,38.6391976,-121.3625998,15000US060670059011,440.109295,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,5445.378674,1720299.796,425.095337,0.965885842
1465,Polygon,6401,6,67,5901,2,60670059012,Block Group 2,G5030,S,918952,0,38.6397587,-121.3512737,15000US060670059012,372.754813,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,5678.998636,1508485.207,372.754813,1
1466,Polygon,6402,6,67,6002,1,60670060021,Block Group 1,G5030,S,326877,0,38.6194539,-121.3691263,15000US060670060021,132.516417,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,3103.566417,536274.912,132.516417,1
1467,Polygon,6403,6,67,6002,2,60670060022,Block Group 2,G5030,S,326578,0,38.6195635,-121.3783889,15000US060670060022,132.395891,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,3099.30548,535787.1635,132.395891,1
1468,Polygon,6404,6,67,6002,3,60670060023,Block Group 3,G5030,S,538249,0,38.6159713,-121.3753835,15000US060670060023,218.186036,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,4501.012342,882967.5604,218.186036,1
1469,Polygon,6405,6,67,6002,4,60670060024,Block Group 4,G5030,S,430140,0,38.6129966,-121.368297,15000US060670060024,174.348279,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,3925.21645,705562.4538,174.348279,1
1470,Polygon,6406,6,67,6002,5,60670060025,Block Group 5,G5030,S,348359,0,38.6122363,-121.3781235,15000US060670060025,141.197869,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,3683.443565,571407.5044,141.197869,1
1471,Polygon,6407,6,67,6003,1,60670060031,Block Group 1,G5030,S,769804,0,38.6369574,-121.3747032,15000US060670060031,312.230528,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,4950.136975,1263552.116,312.230528,1
1472,Polygon,6408,6,67,6201,2,60670062012,Block Group 2,G5030,S,646929,0,38.6217146,-121.4056403,15000US060670062012,262.282783,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,4237.773803,1061420.764,262.282783,1
1473,Polygon,6409,6,67,6201,3,60670062013,Block Group 3,G5030,S,654563,0,38.6143622,-121.4060403,15000US060670062013,265.323926,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,4146.40486,1073727.832,265.323926,1
1474,Polygon,6419,6,67,6201,4,60670062014,Block Group 4,G5030,S,654579,0,38.6181119,-121.4129197,15000US060670062014,265.357881,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,5297.170014,1073865.247,265.357881,1
1475,Polygon,6421,6,67,6202,2,60670062022,Block Group 2,G5030,S,639741,0,38.61702,-121.4191545,15000US060670062022,259.335537,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,3458.78271,363338.6995,89.782948,0.346203799
1560,Polygon,6679,6,67,5402,1,60670054021,Block Group 1,G5030,S,3871470,196709,38.5898048,-121.4317958,15000US060670054021,1647.765509,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,5615.367917,1022084.991,252.562702,0.153275876
1561,Polygon,6683,6,67,5505,2,60670055052,Block Group 2,G5030,S,557327,0,38.5978675,-121.4118278,15000US060670055052,225.813439,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,5546.30161,913834.5663,225.813439,1
1564,Polygon,6688,6,67,5605,2,60670056052,Block Group 2,G5030,S,640429,0,38.5921795,-121.3876414,15000US060670056052,259.43539,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,4096.422445,1049897.772,259.43539,1
1565,Polygon,6703,6,67,5404,1,60670054041,Block Group 1,G5030,S,1219728,62098,38.573679,-121.377513,15000US060670054041,518.976398,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,6267.030434,2100222.968,518.976398,1
1566,Polygon,6704,6,67,5404,2,60670054042,Block Group 2,G5030,S,819262,77688,38.569591,-121.388061,15000US060670054042,363.128674,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,5143.906197,1469529.605,363.128674,1
1567,Polygon,6705,6,67,5404,3,60670054043,Block Group 3,G5030,S,535910,0,38.5708319,-121.3975803,15000US060670054043,216.966904,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,4526.676674,592022.2248,146.291878,0.674258955
1568,Polygon,6706,6,67,5404,4,60670054044,Block Group 4,G5030,S,772593,0,38.5703464,-121.4072289,15000US060670054044,312.785905,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,2892.132321,339074.3542,83.787098,0.267873637
1569,Polygon,6707,6,67,5404,5,60670054045,Block Group 5,G5030,S,632301,24395,38.565062,-121.4011504,15000US060670054045,265.824977,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,2912.839485,385962.3293,95.373369,0.358782572
1570,Polygon,6709,6,67,5505,1,60670055051,Block Group 1,G5030,S,966550,0,38.6071084,-121.4083434,15000US060670055051,391.707752,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,5140.993408,1585185.03,391.707752,1
1571,Polygon,6710,6,67,5506,1,60670055061,Block Group 1,G5030,S,646996,0,38.5928436,-121.4154404,15000US060670055061,262.100937,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,3931.106128,995796.2757,246.066619,0.938823881
1574,Polygon,6727,6,67,5508,1,60670055081,Block Group 1,G5030,S,197089,0,38.5798295,-121.4125327,15000US060670055081,79.813158,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,2371.156321,322992.3913,79.813158,1
1575,Polygon,6730,6,67,5601,3,60670056013,Block Group 3,G5030,S,663423,0,38.5996314,-121.3968178,15000US060670056013,268.806255,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,4173.633162,1087820.318,268.806255,1
1576,Polygon,6731,6,67,5605,1,60670056051,Block Group 1,G5030,S,645388,0,38.5922902,-121.3968365,15000US060670056051,261.44457,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,4114.285493,1058028.636,261.44457,1
1577,Polygon,6732,6,67,5606,1,60670056061,Block Group 1,G5030,S,1305080,0,38.5777437,-121.3922064,15000US060670056061,528.472547,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,6192.01887,2138652.523,528.472547,1
1578,Polygon,6733,6,67,5606,2,60670056062,Block Group 2,G5030,S,646768,0,38.5850521,-121.3968542,15000US060670056062,261.951788,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,4119.995365,1060081.277,261.951788,1
1579,Polygon,6734,6,67,5606,3,60670056063,Block Group 3,G5030,S,339554,0,38.5865216,-121.3869381,15000US060670056063,137.530678,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,3263.259079,556566.9076,137.530678,1
1580,Polygon,6735,6,67,5606,4,60670056064,Block Group 4,G5030,S,311159,0,38.5831993,-121.3883142,15000US060670056064,126.018317,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,3193.530862,509978.0357,126.018317,1
1581,Polygon,6736,6,67,5701,1,60670057011,Block Group 1,G5030,S,771857,0,38.6053412,-121.3688572,15000US060670057011,312.790737,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,5132.313718,1265819.203,312.790737,1
1582,Polygon,6737,6,67,5701,2,60670057012,Block Group 2,G5030,S,980010,0,38.5985271,-121.3743532,15000US060670057012,397.068709,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,6472.635613,1606880.056,397.068709,1
1583,Polygon,6741,6,67,6102,2,60670061022,Block Group 2,G5030,S,461972,0,38.612942,-121.3947782,15000US060670061022,187.250989,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,5124.158294,757777.8675,187.250989,1
1591,Polygon,6779,6,67,5701,3,60670057013,Block Group 3,G5030,S,869593,0,38.6059323,-121.3774879,15000US060670057013,352.403986,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,5663.589786,1426128.335,352.403986,1
1592,Polygon,6780,6,67,5702,1,60670057021,Block Group 1,G5030,S,607664,0,38.5911089,-121.3678534,15000US060670057021,246.156016,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,4457.340829,996158.0561,246.156016,1
1593,Polygon,6781,6,67,5702,2,60670057022,Block Group 2,G5030,S,936745,0,38.5805951,-121.3725213,15000US060670057022,379.35109,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,5830.791325,1535179.394,379.35109,1
1594,Polygon,6782,6,67,5702,3,60670057023,Block Group 3,G5030,S,774314,0,38.5832917,-121.3787827,15000US060670057023,313.595056,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,6078.77957,1269074.168,313.595056,1
1595,Polygon,6783,6,67,5702,4,60670057024,Block Group 4,G5030,S,496608,0,38.5911643,-121.3795352,15000US060670057024,201.168205,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,4044.14764,814098.8406,201.168205,1
1596,Polygon,6784,6,67,5702,5,60670057025,Block Group 5,G5030,S,470602,0,38.5912676,-121.3739359,15000US060670057025,190.633829,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,4024.383878,771467.7339,190.633829,1
1597,Polygon,6785,6,67,5801,1,60670058011,Block Group 1,G5030,S,646720,0,38.6065694,-121.3599027,15000US060670058011,262.08798,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,4122.59588,1060632.423,262.08798,1
2583,Polygon,10140,6,67,5510,1,60670055101,Block Group 1,G5030,S,290185,0,38.586072,-121.4082268,15000US060670055101,117.533259,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,3502.305019,475640.225,117.533259,1
2587,Polygon,10172,6,67,5601,2,60670056012,Block Group 2,G5030,S,755764,0,38.6065859,-121.3884937,15000US060670056012,306.278864,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,4864.239649,1239466.586,306.278864,1
2588,Polygon,10173,6,67,5801,4,60670058014,Block Group 4,G5030,S,657469,0,38.5991099,-121.3504643,15000US060670058014,266.389811,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,4256.351515,1078041.319,266.389811,1
2589,Polygon,10174,6,67,5803,2,60670058032,Block Group 2,G5030,S,1097874,0,38.5807999,-121.3595244,15000US060670058032,444.605507,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,6652.795782,1799254.65,444.605507,1
2590,Polygon,10175,6,67,5803,3,60670058033,Block Group 3,G5030,S,1099265,70859,38.575594,-121.3595685,15000US060670058033,473.810436,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,6723.061489,1904405.167,470.588765,0.993200506
2598,Polygon,10241,6,67,5506,2,60670055062,Block Group 2,G5030,S,651002,0,38.5924154,-121.4060807,15000US060670055062,263.720402,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,4127.19983,1067238.602,263.720402,1
2599,Polygon,10242,6,67,5508,2,60670055082,Block Group 2,G5030,S,290200,0,38.5796975,-121.405634,15000US060670055082,117.518506,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,2902.299086,475580.5194,117.518506,1
2600,Polygon,10243,6,67,5508,3,60670055083,Block Group 3,G5030,S,476452,0,38.5761466,-121.4083999,15000US060670055083,192.924124,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,4197.037533,780736.2301,192.924124,1
2601,Polygon,10244,6,67,5509,1,60670055091,Block Group 1,G5030,S,299035,0,38.5851721,-121.4128971,15000US060670055091,121.113905,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,3389.988032,490130.5825,121.113905,1
2602,Polygon,10245,6,67,5510,2,60670055102,Block Group 2,G5030,S,127194,0,38.5866404,-121.4034722,15000US060670055102,51.517958,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,2050.8696,208485.779,51.517958,1
2603,Polygon,10246,6,67,5510,3,60670055103,Block Group 3,G5030,S,230033,0,38.5832047,-121.4048555,15000US060670055103,93.162578,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,3033.618576,377015.5772,93.162578,1
2607,Polygon,10264,6,67,5901,3,60670059013,Block Group 3,G5030,S,1395372,0,38.6316038,-121.3565286,15000US060670059013,565.876453,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,7228.909536,2290020.757,565.876453,1
2608,Polygon,10265,6,67,5904,3,60670059043,Block Group 3,G5030,S,493358,0,38.6254035,-121.3606089,15000US060670059043,200.041333,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,4059.592532,809538.5522,200.041333,1
2609,Polygon,10266,6,67,5904,4,60670059044,Block Group 4,G5030,S,974472,0,38.6228617,-121.3506313,15000US060670059044,395.090361,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,5163.830364,1598873.965,395.090361,1
2610,Polygon,10267,6,67,6101,1,60670061011,Block Group 1,G5030,S,593595,0,38.6285843,-121.3963693,15000US060670061011,240.705342,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,4066.556754,974099.9589,240.705342,1
2611,Polygon,10268,6,67,6102,3,60670061023,Block Group 3,G5030,S,489404,0,38.6141723,-121.3864982,15000US060670061023,198.376679,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,3628.788412,802801.9357,198.376679,1
2612,Polygon,10305,6,67,5903,1,60670059031,Block Group 1,G5030,S,299658,0,38.6156873,-121.3503345,15000US060670059031,121.469247,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,3115.027192,491568.6036,121.469247,1
2613,Polygon,10306,6,67,5903,2,60670059032,Block Group 2,G5030,S,354191,0,38.6121003,-121.3508901,15000US060670059032,143.560088,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,3476.955147,580967.0639,143.560088,1
2614,Polygon,10307,6,67,6004,2,60670060042,Block Group 2,G5030,S,544713,0,38.6262362,-121.3726725,15000US060670060042,220.869014,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,5214.190605,893825.1878,220.869014,1
2615,Polygon,10308,6,67,6004,3,60670060043,Block Group 3,G5030,S,476242,0,38.6231551,-121.3708354,15000US060670060043,193.0891,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,5504.536869,781403.8645,193.0891,1
3024,Polygon,12124,6,67,5801,2,60670058012,Block Group 2,G5030,S,643715,0,38.6064628,-121.3506539,15000US060670058012,260.869792,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,4112.127046,1055702.594,260.869792,1
3025,Polygon,12125,6,67,5801,3,60670058013,Block Group 3,G5030,S,692712,0,38.5991739,-121.359788,15000US060670058013,280.669749,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,4266.741101,1135830.177,280.669749,1
3026,Polygon,12129,6,67,5803,1,60670058031,Block Group 1,G5030,S,1528329,0,38.5901954,-121.3578879,15000US060670058031,619.087042,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,7099.730935,2505356.373,619.087042,1
3027,Polygon,12144,6,67,6201,1,60670062011,Block Group 1,G5030,S,271606,0,38.626774,-121.4060156,15000US060670062011,110.131958,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,3162.7246,445688.2195,110.131958,1
3029,Polygon,12153,6,67,5502,3,60670055023,Block Group 3,G5030,S,665133,0,38.6034851,-121.4176144,15000US060670055023,269.528296,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,5245.756768,1090742.317,269.528296,1
3030,Polygon,12154,6,67,5904,1,60670059041,Block Group 1,G5030,S,659507,0,38.6138491,-121.3598804,15000US060670059041,267.323865,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,4154.366678,1081821.298,267.323865,1
3031,Polygon,12155,6,67,5904,2,60670059042,Block Group 2,G5030,S,479482,0,38.6204871,-121.3591103,15000US060670059042,194.388452,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,4042.180132,786662.1534,194.388452,1
3032,Polygon,12156,6,67,6202,3,60670062023,Block Group 3,G5030,S,150955,0,38.612779,-121.4171331,15000US060670062023,61.186275,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,2207.669466,247612.0714,61.186275,1
3559,Polygon,14209,6,67,5601,1,60670056011,Block Group 1,G5030,S,538310,0,38.607378,-121.3973981,15000US060670056011,218.15957,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,4112.819126,882860.458,218.15957,1
5588,Polygon,22667,6,67,6004,1,60670060041,Block Group 1,G5030,S,275319,0,38.6255397,-121.3807295,15000US060670060041,111.633322,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,2880.984814,451764.0275,111.633322,1
5589,Polygon,22668,6,67,6101,2,60670061012,Block Group 2,G5030,S,919805,0,38.6302914,-121.3872793,15000US060670061012,373.003116,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,5102.392,1509490.056,373.003116,1
5590,Polygon,22669,6,67,6101,3,60670061013,Block Group 3,G5030,S,1283320,0,38.6215288,-121.3921913,15000US060670061013,520.2902,516,602553,Arden-Arcade CDP,92844,40152,45750,18806.61009,6161.201289,2105539.736,520.2902,1
504,Polygon,2415,6,31,500,3,60310005003,Block Group 3,G5030,S,5310087,0,36.3132396,-119.7000576,15000US060310005003,2024.948091,517,602700,Armona CDP,3531,970,38622,1880.966254,12600.04007,4693415.817,1159.768306,0.572739771
561,Polygon,3064,6,31,1001,2,60310010012,Block Group 2,G5030,S,5967466,0,36.3309526,-119.6790652,15000US060310010012,2276.661457,517,602700,Armona CDP,3531,970,38622,1880.966254,1675.494257,151055.7362,37.326685,0.01639536
1336,Polygon,5903,6,31,500,2,60310005002,Block Group 2,G5030,S,5177902,0,36.3208094,-119.7268795,15000US060310005002,1974.92255,517,602700,Armona CDP,3531,970,38622,1880.966254,6280.856209,2013233.763,497.480897,0.25189894
1337,Polygon,5904,6,31,500,4,60310005004,Block Group 4,G5030,S,5339558,0,36.3060374,-119.7268481,15000US060310005004,2035.813815,517,602700,Armona CDP,3531,970,38622,1880.966254,3821.633646,754295.0497,186.390366,0.091555703
23,Polygon,41,6,29,6301,2,60290063012,Block Group 2,G5030,S,9038817,0,35.2249879,-118.8222873,15000US060290063012,3354.621049,285,602924,Arvin city,20028,4595,35359,4629.083597,4415.27115,662890.3245,163.803767,0.048829291
25,Polygon,42,6,29,6303,1,60290063031,Block Group 1,G5030,S,3334030,0,35.2024379,-118.8483751,15000US060290063031,1236.696837,285,602924,Arvin city,20028,4595,35359,4629.083597,4106.251807,1022004.264,252.542754,0.204207488
26,Polygon,43,6,29,6304,2,60290063042,Block Group 2,G5030,S,330024,0,35.2072729,-118.8286903,15000US060290063042,122.429926,285,602924,Arvin city,20028,4595,35359,4629.083597,2990.035334,495456.3335,122.429926,1
3094,Polygon,12389,6,29,6303,2,60290063032,Block Group 2,G5030,S,640291,0,35.1980235,-118.8375002,15000US060290063032,237.479155,285,602924,Arvin city,20028,4595,35359,4629.083597,3984.164092,961044.043,237.479155,1
3122,Polygon,12449,6,29,6007,3,60290060073,Block Group 3,G5030,S,1562574231,1579219,34.9750866,-118.5949931,15000US060290060073,577068.0595,285,602924,Arvin city,20028,4595,35359,4629.083597,7901.790598,2446209.268,604.471474,0.001047487
